,Distance,Probability
0,0.0,0.3468403862085156
0,93.34182393123689,0.17542976978445737
0,77.25099767916916,0.150919556626638
0,120.63640797156562,0.09956847660977082
0,119.83995554228102,0.07580843961772361
0,220.04838449301008,0.046817772880329754
0,259.285476646415,0.04558246148385768
0,397.7364410737878,0.03586273071269086
0,114.70901963788332,0.021095124982683823
0,26.561471630073065,0.0020752810933324798
0,0.0,0.26501579192462527
0,111.4603155901751,0.22103062948500438
0,78.06822843082018,0.11868747295414733
0,41.28757473794713,0.115965425131225
0,129.79616709055583,0.11349210877899026
0,342.24044311086163,0.05483308091036578
0,166.5941226775285,0.052326635061698684
0,172.50443716111326,0.02750488867856825
0,196.0412354792948,0.01843056104679527
0,465.1753256664447,0.012713406028579875
0,195.4833086101523,0.2367677674084648
0,0.0,0.21774808187690303
0,476.94102322301984,0.21167410897605876
0,137.37860033216185,0.1767550916129052
0,163.1805436901713,0.07962106424180243
0,507.37947522349236,0.036551941816149895
0,45.0061345318152,0.02533500959771946
0,225.3495101955968,0.008383725938364872
0,72.54794550092605,0.004190636566747504
0,98.80554527172993,0.0029725719648841203
0,0.0,0.379890164496201
0,34.53830946512018,0.22107846868145065
0,193.5015472862116,0.09210391354199571
0,132.4772444297128,0.07852587234997227
0,298.5920857903742,0.06550374678846613
0,58.02615820641249,0.06283983754740696
0,244.9540619953442,0.034573067091834574
0,221.16111826763887,0.02508280127084374
0,100.31935444878543,0.02470692924248683
0,52.118461937035214,0.01569519898934198
0,0.0,0.48863344862295804
0,153.43551972620534,0.16508435421948228
0,212.93332170941028,0.1045643438342784
0,193.84989684525678,0.07565995699461499
0,62.662985211839604,0.05613406137229679
0,233.0216982935708,0.032996613458686846
0,167.69838658413116,0.030798098957015237
0,132.0362382095947,0.023280785788617253
0,155.83705537147,0.022441961389005057
0,78.65701978587906,0.00040637536304503116
0,0.0,0.284266693584493
0,238.04387052884633,0.1582362851822413
0,41.713965742964135,0.14609712693475146
0,76.89977660316819,0.1336006949893618
0,58.4410633006927,0.08216500505774577
0,33.251547613066236,0.07131999845516405
0,72.42605901063428,0.0413762160521438
0,150.8366754820321,0.03843695389566068
0,83.6890003215124,0.02880284894741871
0,71.79145109002933,0.015698176901019448
0,487.44743049000783,0.23765876094811908
0,0.0,0.1744964174765532
0,171.22716662707887,0.15832258951901118
0,28.368864549879774,0.14190122290293766
0,117.38279333405876,0.08373104935285727
0,23.985811019948187,0.06988449541069691
0,58.2136046415831,0.0666770445724992
0,382.0615780297539,0.04671041984783929
0,149.77383932681803,0.012975836095260809
0,186.8433040547984,0.007642163874225412
0,0.0,0.26501579192462527
0,111.4603155901751,0.22103062948500438
0,78.06822843082018,0.11868747295414733
0,41.28757473794713,0.115965425131225
0,129.79616709055583,0.11349210877899026
0,342.24044311086163,0.05483308091036578
0,166.5941226775285,0.052326635061698684
0,172.50443716111326,0.02750488867856825
0,196.0412354792948,0.01843056104679527
0,465.1753256664447,0.012713406028579875
0,0.0,0.26501579192462527
0,111.4603155901751,0.22103062948500438
0,78.06822843082018,0.11868747295414733
0,41.28757473794713,0.115965425131225
0,129.79616709055583,0.11349210877899026
0,342.24044311086163,0.05483308091036578
0,166.5941226775285,0.052326635061698684
0,172.50443716111326,0.02750488867856825
0,196.0412354792948,0.01843056104679527
0,465.1753256664447,0.012713406028579875
0,0.0,0.333657793689079
0,459.68656769185844,0.2176547648545816
0,144.08236881181637,0.18080511388379217
0,395.542452373277,0.10487182558764623
0,383.87857829275833,0.05601618360019313
0,97.57064980244425,0.03753713876746379
0,46.50130669866855,0.0221234533500705
0,130.66810142932948,0.020993993624212053
0,385.47865636897416,0.02032903372687012
0,25.58749314278015,0.006010698916091319
0,146.6977312998848,0.2106991904413872
0,164.91998483549966,0.14229222823925827
0,105.9879089038362,0.1281523169723829
0,48.154744708725914,0.12112321107206515
0,36.91207270936595,0.1140394431894512
0,122.87959591221659,0.10232156863823903
0,56.93738133371784,0.08568600208321386
0,93.731995761477,0.055393966080035384
0,75.79805516871379,0.030902332601264074
0,47.90197522077713,0.009389740682702874
0,32.40090049578301,0.21014158212889544
0,0.0,0.19582527653137136
0,49.560332158950786,0.17032419241108293
0,70.205899830368,0.12723446537552943
0,73.72848156739425,0.1047049914219236
0,31.737905088772507,0.1009732050233011
0,33.66350742657249,0.043384401477025325
0,105.98790890382608,0.030640088543923267
0,59.97185645938993,0.0118029501238235
0,203.04976809954542,0.004968846963123818
0,121.53957965868223,0.212262937116638
0,0.0,0.19886123068721875
0,195.42533106551818,0.1901389866531129
0,193.0909521752042,0.15437681795832994
0,145.55377786471152,0.10464169971573414
0,119.31103153823624,0.07705554061048428
0,71.00965377574667,0.035270206586584155
0,142.7679827236822,0.017507947053613308
0,316.040292561871,0.00597893865988379
0,234.4502988646687,0.0039056949584005403
0,0.0,0.286317622200029
0,62.21084487899687,0.13896839194033211
0,33.13041434387696,0.12281656151853955
0,102.13031104357405,0.0827638166778922
0,106.9097064145231,0.07362091408151346
0,36.91207270898694,0.07152224301944826
0,32.51323749189261,0.071239705911473
0,88.67510857479736,0.06228897761096236
0,127.34395616557798,0.047404163786998695
0,58.17863261434863,0.043057603252811376
0,0.0,0.26066643612572904
0,420.30619772784416,0.16910156218456823
0,54.31542240112655,0.15510767926892505
0,126.44643928129435,0.11077858916483709
0,244.95406199545693,0.08599425635092015
0,78.86809061235297,0.06109908759675274
0,460.4326479545027,0.05568014466902977
0,480.54472249541385,0.0543044932923225
0,395.0563055465233,0.03673170549259964
0,290.850981389197,0.010536045854315836
0,0.0,0.4270887686656796
0,155.7669649559649,0.12830179003334735
0,32.27468451493899,0.10410325706285568
0,34.32231958538378,0.10008146126272978
0,98.3205201390414,0.08957181346191236
0,264.63305851024427,0.05595539562324946
0,37.560375060004795,0.04971559864086315
0,132.61301647282062,0.023854268200419224
0,191.75222486015704,0.019803952417479866
0,97.25403458776017,0.0015236946314635628
0,503.46158373571006,0.29125742393203913
0,0.0,0.19139809186749718
0,65.10785081457091,0.16000849837984737
0,210.88848695330063,0.09815453803171977
0,100.22542508400961,0.0904565890298889
0,32.43429388512054,0.047646853381879885
0,171.22716662721265,0.04695979673253477
0,138.033066817186,0.043633148222861615
0,91.15100810069579,0.024569779316884515
0,191.83086176147506,0.005915281104847012
0,0.0,0.27322031306258543
0,53.43473393533307,0.14080231775712504
0,32.279033342033706,0.12849147641161224
0,57.5784869219066,0.12480547812019761
0,121.59411250004757,0.10222434201272712
0,32.578783225975464,0.07030738195233123
0,295.0850721862966,0.04788142506016546
0,110.23308493115186,0.047452731754368864
0,356.5494987772471,0.041817243890341464
0,384.2833606932301,0.022997289978545502
0,209.23800675564482,0.2965989868850575
0,0.0,0.22267176945940234
0,190.33456566196935,0.16520123651436816
0,129.4928780540434,0.11122260952245963
0,364.55979618749046,0.0921321793405331
0,388.90163824569504,0.06179893036564578
0,438.8848785329495,0.027591143970715555
0,261.5693506101739,0.02186127568971581
0,33.67069577079876,0.0007712502486617983
0,99.03924565024019,0.00015061800344030074
0,0.0,0.25609093712915215
0,71.3267575606867,0.1509082078000049
0,44.56645779179677,0.13937346307381465
0,25.269337441741392,0.13402998501961833
0,56.984655588907934,0.11808970605466404
0,79.46094877262603,0.09944261518840217
0,118.4079974840911,0.03957753905788566
0,74.18927203950759,0.037300978285327385
0,139.24995856434285,0.02021353526431189
0,190.59123624993506,0.004973033126818698
0,469.5100285947104,0.2724483854271005
0,28.368864549911727,0.158382212000394
0,192.29069153429677,0.14709255250238198
0,0.0,0.11941499848635909
0,103.23072388916253,0.1007543369881584
0,252.5339374170444,0.05852741194183109
0,142.76798272378844,0.043336994568380395
0,52.09670278195261,0.041950742163678986
0,402.21341692472873,0.04011404971638795
0,33.63707054929639,0.017978316205327638
0,450.0587038127124,0.21387428255486507
0,0.0,0.1970605859525696
0,459.48569720745564,0.1372603641456433
0,37.273757220133845,0.10172915957581494
0,420.97956769899736,0.08230211000156423
0,85.62102619018636,0.07872342721501384
0,453.3392226170436,0.06437422033430654
0,451.23283053924285,0.06389171778174524
0,323.14960579606446,0.058455081534019265
0,127.30732391098607,0.002329050904457912
0,35.465137786173266,0.21215092733527474
0,147.22663333641336,0.17879924468021693
0,0.0,0.15521709690565338
0,42.91192205460489,0.13490483462314692
0,73.62508732838812,0.11983232359063624
0,225.66105458482699,0.08322348111727318
0,281.0448053213054,0.04989584618417819
0,59.958439789098065,0.04300523119930612
0,113.77768622542601,0.02140535626072708
0,216.18240234781857,0.0015656581035872726
0,0.0,0.32549598995849804
0,166.83104197277848,0.30459263463150926
0,112.266333093124,0.08196446977796588
0,466.87441262318094,0.06787810751800699
0,160.97290407143848,0.0552413696429477
0,188.6606722704194,0.04664008056636849
0,372.9980316006115,0.0380409624955201
0,108.32680129563025,0.03756897139634889
0,222.8529564975459,0.02677775961701638
0,209.80165451134667,0.015799654395818253
0,0.0,0.1700200718556047
0,64.01573166666947,0.1663244582268855
0,149.31956992673815,0.1409765711998409
0,30.343415652176297,0.10836771356018945
0,114.45001933243847,0.10241961112462453
0,302.0864267137779,0.08024567607466136
0,111.01286457236756,0.07230114497787009
0,57.57848692165205,0.06921971605049716
0,26.822651032582204,0.0508097942205542
0,328.47006851402307,0.03931524270927223
0,0.0,0.4829499792234727
0,24.365769843584552,0.11897128903351133
0,120.52855566174627,0.10328877612376541
0,105.73489940584648,0.07245634248068535
0,534.9518413201072,0.06474511212751224
0,76.76187127799246,0.05281263011694176
0,145.75914504254962,0.051618175146454316
0,154.15345749966022,0.023201709963125903
0,49.44038002353404,0.01576676778614166
0,163.36219387250932,0.014189217998389259
0,207.29837151365248,0.2186868630463674
0,0.0,0.1993543139559298
0,247.73813055621255,0.1580188091248979
0,107.64202044654641,0.12205304930471293
0,186.76666367802244,0.08908103098960977
0,72.90432655698699,0.07061742774589506
0,124.41518921562057,0.06266648219248168
0,243.81565426116703,0.032126582350920675
0,193.23016467199162,0.026958610953559097
0,162.91477552286497,0.020436830335625464
0,0.0,0.5314173419286973
0,210.88848695342998,0.2237515290680302
0,588.7600098763676,0.11115101132088809
0,216.06064930922815,0.04869707771862422
0,379.53212745300124,0.028305751922489245
0,371.80621181024304,0.02316907695822147
0,75.74057171285949,0.013464496884920685
0,301.37027163584065,0.011459306371572695
0,143.106845072586,0.007019954972535824
0,387.23377617439587,0.0015644528540203083
0,0.0,0.23513498757516493
0,49.02932188192139,0.13579228963874604
0,47.360367017144576,0.10737972122533472
0,49.61639394725809,0.10306312161746523
0,31.808119649036808,0.10292758225801049
0,54.26176432764136,0.09948320185018716
0,48.154744708722795,0.09025580073664322
0,70.20589982995735,0.058262532966737765
0,79.27448036638827,0.04152935718414688
0,96.68742643908546,0.026171404947563325
0,0.0,0.20640380766063257
0,30.343415652018678,0.1707028061135555
0,34.342892251069834,0.14436118705234813
0,57.057495687707906,0.13593875293753915
0,87.69629372280276,0.10825373330708053
0,119.30763290726982,0.0900785677472997
0,84.67270802209715,0.07755789273867567
0,314.2784627684893,0.05926692214893452
0,141.09466274466064,0.004313480829474841
0,286.6936107714248,0.0031228494644594544
0,0.0,0.20640380766063257
0,30.343415652018678,0.1707028061135555
0,34.342892251069834,0.14436118705234813
0,57.057495687707906,0.13593875293753915
0,87.69629372280276,0.10825373330708053
0,119.30763290726982,0.0900785677472997
0,84.67270802209715,0.07755789273867567
0,314.2784627684893,0.05926692214893452
0,141.09466274466064,0.004313480829474841
0,286.6936107714248,0.0031228494644594544
0,85.32913918771075,0.1700566177945015
0,321.85190127388285,0.16997436121060275
0,0.0,0.13201980906575722
0,121.59411249968996,0.12764124429316598
0,64.01573166682707,0.10683051521615113
0,50.44594995690181,0.08876024169845013
0,175.02806106571617,0.08263313279037778
0,90.11536044010765,0.056269542290164315
0,34.3428922510101,0.0530687444640359
0,386.95528612556103,0.012745791176793288
0,0.0,0.47660886690849497
0,51.55236841617226,0.1556015261705657
0,48.616356438750664,0.11505477127245488
0,89.27812115218754,0.0710566563848787
0,483.5581721150908,0.0556252679737943
0,59.97185645964322,0.05010082029767097
0,146.65137163244515,0.04087402243764917
0,187.30128024873255,0.0177454476747729
0,507.37947522389845,0.012403608297994223
0,125.28975212216609,0.00492901258172416
0,0.0,0.32549598995849804
0,166.83104197277848,0.30459263463150926
0,112.266333093124,0.08196446977796588
0,466.87441262318094,0.06787810751800699
0,160.97290407143848,0.0552413696429477
0,188.6606722704194,0.04664008056636849
0,372.9980316006115,0.0380409624955201
0,108.32680129563025,0.03756897139634889
0,222.8529564975459,0.02677775961701638
0,209.80165451134667,0.015799654395818253
0,0.0,0.34450219517527336
0,35.150490436618156,0.133151363648758
0,85.32913918736372,0.12978550645455894
0,119.30763290682263,0.09820247892894189
0,366.9176244181949,0.08258689573112711
0,149.31956992685386,0.081292458281587
0,356.6733274229074,0.05830779417950403
0,132.41516171418425,0.04198139485156401
0,169.8672664448334,0.021290698963107063
0,175.40155164240772,0.008899213785578505
0,0.0,0.2769882292457007
0,103.22515238105723,0.1765601867007693
0,199.477970370448,0.1485982591876801
0,212.1885316179666,0.11496470183593838
0,28.771038352408038,0.09516116022889703
0,59.47335655260035,0.05918502797471994
0,412.1756993446141,0.049671096423722874
0,229.08391635608538,0.03128942117171007
0,200.3204268907208,0.030232661467235872
0,426.08203372038855,0.017349255763625605
0,0.0,0.2667698423896126
0,40.58784434320485,0.2184141370819743
0,119.06975981419507,0.18286689028522302
0,86.74855069443403,0.09669598305531943
0,159.30584796615588,0.0827605943043496
0,140.59023661243486,0.07852069290046902
0,36.81577966960884,0.029003430886758608
0,393.81979679478115,0.0274653205490785
0,39.64556761965192,0.014538026833390045
0,277.3607703499397,0.0029650817138248847
0,219.2898453656816,0.22592927131165721
0,43.893234642113846,0.18750826633059825
0,0.0,0.18469150507263568
0,188.79453803920597,0.12539495326778935
0,102.32632859719908,0.10882134831164435
0,122.97135683660737,0.07779604785548623
0,198.9937818479943,0.03405972425455318
0,188.75475173625392,0.026421530631816726
0,51.81895105874205,0.025810147275796707
0,444.9938973878659,0.003567205688022313
0,212.88470374816092,0.23090839290779683
0,169.7705597189381,0.2288012479609967
0,0.0,0.14759032540147107
0,184.70195467844096,0.10106703547552354
0,74.56402841994121,0.09957150810565224
0,335.5943365483672,0.07709034822108936
0,201.5602443490669,0.06093997215931634
0,20.524352592309636,0.02162691180209691
0,117.38279333431439,0.017829525165367403
0,233.2960827033416,0.01457473280068984
0,43.55611842334481,0.26787723149993964
0,0.0,0.2605460757019401
0,88.67510857499168,0.12331772296029016
0,51.79313947413562,0.08996002880904509
0,24.365769843726707,0.08120494841820283
0,124.54356019463533,0.06450090141366673
0,75.36346951026763,0.059069608057524654
0,42.26804967658483,0.022578179218614818
0,91.55624603962792,0.021665332400723766
0,100.87953302450411,0.009279971520052247
0,0.0,0.23887751645515254
0,120.52855566157412,0.20298507955160436
0,27.03185006982747,0.1644191308406086
0,33.18716626146218,0.15945861090092905
0,74.1892720395706,0.06374175099420644
0,50.1495064234356,0.06031517180027715
0,36.42575329458637,0.036259434014133514
0,102.13031104372118,0.03557190819424464
0,124.54356019470741,0.026958442779552026
0,82.90166506315904,0.011412954469291714
0,0.0,0.4600950889754316
0,250.29036900571066,0.11564833783775962
0,86.79114430656088,0.08598467698543409
0,323.68961017217,0.06519771467061729
0,45.48744427077725,0.0619151585624168
0,227.3095790336668,0.06086782410582036
0,124.0179577069851,0.050929032275090116
0,298.33097628069385,0.046318306094520326
0,129.49287805411709,0.03702036574726558
0,169.76908860240562,0.016023494745644344
0,0.0,0.3254579698271911
0,25.274602239810918,0.19776483558878138
0,190.92854785546328,0.1299026557510142
0,118.56809070768324,0.10549986451258421
0,330.97642800720337,0.07313032157898465
0,93.34182393110622,0.07305615863329741
0,317.1948392898821,0.056706913920081724
0,137.36485680673178,0.025019869498401213
0,230.3539720170186,0.008807407839553688
0,256.5878602893634,0.004654002850110246
0,0.0,0.26066643612572904
0,420.30619772784416,0.16910156218456823
0,54.31542240112655,0.15510767926892505
0,126.44643928129435,0.11077858916483709
0,244.95406199545693,0.08599425635092015
0,78.86809061235297,0.06109908759675274
0,460.4326479545027,0.05568014466902977
0,480.54472249541385,0.0543044932923225
0,395.0563055465233,0.03673170549259964
0,290.850981389197,0.010536045854315836
0,0.0,0.2635011548985943
0,341.5416958860696,0.21844906829949304
0,53.6697727375209,0.12851309032034613
0,149.1790546548096,0.1021137594329108
0,229.6318118006675,0.07847679496440944
0,108.41708927117118,0.07714397573557052
0,139.6892267988049,0.05823552001301797
0,244.96399275013968,0.04066618597208302
0,69.77042968458777,0.016695451020913472
0,176.52529884896788,0.016204999342661217
0,0.0,0.2667698423896126
0,40.58784434320485,0.2184141370819743
0,119.06975981419507,0.18286689028522302
0,86.74855069443403,0.09669598305531943
0,159.30584796615588,0.0827605943043496
0,140.59023661243486,0.07852069290046902
0,36.81577966960884,0.029003430886758608
0,393.81979679478115,0.0274653205490785
0,39.64556761965192,0.014538026833390045
0,277.3607703499397,0.0029650817138248847
0,458.55609883203795,0.23832865418088583
0,218.9231506044229,0.23175526388258744
0,204.92355753405812,0.15923049278641715
0,269.5741794261513,0.11467680469454829
0,0.0,0.11055767472962258
0,178.4644757307614,0.03907050059778668
0,194.6772383297214,0.03719331958072224
0,212.62995825939612,0.03071198410378281
0,210.165217663002,0.020489861079730637
0,251.58510442264114,0.017985444363916282
0,49.440380023473374,0.31290061175074674
0,0.0,0.18130609594694888
0,167.56366396854247,0.11980360549605265
0,43.556118423604985,0.11870805197212647
0,82.90166506320712,0.09535930757433404
0,90.32072421074122,0.062346658719733716
0,62.210844879248924,0.052229393229799415
0,65.68766435939946,0.026491805426825592
0,43.008052555233405,0.016109454646698954
0,70.65657669991637,0.01474501523673346
0,0.0,0.39191105359776923
0,27.079576622682744,0.28715616598630794
0,93.1551952440708,0.08599614780800398
0,322.1169114091831,0.0817388785821518
0,277.43037819014864,0.04163684476553163
0,61.11371964908967,0.038152741410594625
0,287.15083599771094,0.03372853483848005
0,45.40895966821846,0.02116067987443576
0,33.465568105186215,0.015259225738692874
0,302.6631039270979,0.0032597273980320474
0,0.0,0.32717373735430855
0,53.15904315476626,0.1988841959240222
0,148.56654662570008,0.17746866251967164
0,258.3030083562261,0.13645640163878034
0,283.60630050405763,0.04390308584739611
0,176.33413084410364,0.030820146501326383
0,130.6866780553721,0.02337286163519872
0,132.30931254731547,0.022074154947802987
0,285.9538435008871,0.02166768771051261
0,82.68948751072004,0.018179065920980612
